cik,AssetsCurrent_USD,Assets_USD,CashAndCashEquivalentsAtCarryingValue_USD,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockValue_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,Liabilities_USD,RetainedEarningsAccumulatedDeficit_USD,StockholdersEquity_USD
727538,4615886.0,8684039.0,4515466.0,,,,8684039.0,602288.0,,,
1564406,,,,,,,,,,,
1738827,150700000.0,362700000.0,47100000.0,110000000.0,8600000.0,100000.0,362700000.0,77700000.0,,-433100000.0,32100000.0
15615,2359015000.0,5227849000.0,423118000.0,145000000.0,93107440.0,9311000.0,5227849000.0,1415199000.0,3222324000.0,1833557000.0,2001922000.0
1592782,3513088.0,3513088.0,90342.0,900000000.0,230485100.0,23049.0,3513088.0,4960890.0,4960890.0,-1611908.0,-1447802.0
1815526,1111451.0,347848218.0,974815.0,,,,347848218.0,89352.0,46246232.0,-45123983.0,-45123014.0
1016169,126591000.0,212531000.0,53137000.0,300000000.0,166836000.0,,212531000.0,63205000.0,93416000.0,-222626000.0,119115000.0
1618732,1615726000.0,2311452000.0,298701000.0,1200000.0,204238000.0,5000.0,2311452000.0,849576000.0,3069844000.0,-3145533000.0,-758392000.0
1867066,35242000.0,51906000.0,8246000.0,50000000.0,3151333.0,,51906000.0,28061000.0,41614000.0,5120000.0,10292000.0
1830487,,,,,,,,,,,
706698,62262000.0,111745000.0,51590000.0,50000000.0,3643000.0,36000.0,111745000.0,3791000.0,8923000.0,110952000.0,102822000.0
1069533,20903352.0,294354329.0,,20000000.0,8172037.0,40860185.0,294354329.0,22526868.0,,38892103.0,92549541.0
1580905,623943000.0,1187676000.0,231520000.0,100000000.0,33141879.0,331000.0,1187676000.0,236475000.0,868494000.0,269420000.0,319182000.0
1603454,12166960.0,12956747.0,11637911.0,25000000.0,10299822.0,10300.0,12956747.0,1185317.0,1254477.0,-26321581.0,11702270.0
96869,68515000.0,536349000.0,55320000.0,50000000.0,26276830.0,13137000.0,536349000.0,12939000.0,91018000.0,84487000.0,429963000.0
1265131,,16944264000.0,,125000000.0,82184893.0,822000.0,16944264000.0,,14593617000.0,986792000.0,2323939000.0
1742089,,234803603.0,47607962.0,24000000.0,3690633.0,36906.0,234803603.0,,181240888.0,22397154.0,53562715.0
1730984,,2195666000.0,,100000000.0,11295397.0,167242000.0,2195666000.0,,1943075000.0,82365000.0,252591000.0
1650648,282656000.0,288331000.0,276726000.0,300000000.0,26681983.0,3000.0,288331000.0,16744000.0,31944000.0,-135679000.0,256387000.0
723125,16529000000.0,53691000000.0,5985000000.0,3000000000.0,1198000000.0,120000000.0,53691000000.0,5688000000.0,13784000000.0,34138000000.0,39907000000.0
24090,,1843420000.0,34131000.0,,,,1843420000.0,,1542475000.0,-82352000.0,300945000.0
1410636,1906000000.0,24766000000.0,547000000.0,500000000.0,186466707.0,2000000.0,24766000000.0,2881000000.0,,102000000.0,6454000000.0
712771,,7547339000.0,303756000.0,100000000.0,42444031.0,586946000.0,7547339000.0,,6632029000.0,331951000.0,915310000.0
1280784,,,,,,,,,,,
1821146,1148613.0,128611302.0,1023178.0,50000000.0,3487070.0,348.0,128611302.0,98668.0,6652787.0,-5489693.0,-5489345.0
897322,238912000.0,412192000.0,88754000.0,90000000.0,55559638.0,2647000.0,412192000.0,148810000.0,,-674864000.0,250392000.0
1870778,25000.0,50000.0,,10000000.0,3162500.0,316.0,50000.0,26000.0,26000.0,-1000.0,24000.0
1817229,49106000.0,75908000.0,48539000.0,420000000.0,893231.0,1000.0,75908000.0,10207000.0,27637000.0,-61224000.0,-59065000.0
1674168,,3134000000.0,428000000.0,3000000000.0,85205012.0,1000000.0,3134000000.0,,2760000000.0,181000000.0,374000000.0
1025561,3221076.0,4420947.0,2585180.0,92900000.0,10750768.0,215014.0,4420947.0,1536481.0,1706389.0,-2688128.0,1355511.0
1772921,253856000.0,552337000.0,,,,,552337000.0,232612000.0,367854000.0,24545000.0,136554000.0
1048268,358875000.0,609370000.0,27281000.0,100000000.0,22049529.0,220000.0,609370000.0,249001000.0,301315000.0,119007000.0,295462000.0
1368148,54561000.0,59714000.0,51546000.0,300000000.0,201973582.0,202000.0,59714000.0,22954000.0,,-496389000.0,31362000.0
6845,345635000.0,1085982000.0,55413000.0,50000000.0,25962041.0,8654000.0,1085982000.0,211700000.0,,414749000.0,547343000.0
1060822,1946024000.0,3392580000.0,1102323000.0,150000000.0,43780075.0,438000.0,3392580000.0,792532000.0,2454547000.0,952603000.0,938033000.0
1712189,43562000.0,534237000.0,6979000.0,400000000.0,105585682.0,10000.0,534237000.0,45533000.0,435349000.0,18320000.0,98888000.0
1753673,71531000.0,124420000.0,34447000.0,,27037302.0,,124420000.0,42524000.0,53995000.0,49442000.0,70425000.0
1183765,99384000.0,139877000.0,25218000.0,150000000.0,49984333.0,50000.0,139877000.0,37553000.0,80537000.0,-269041000.0,59340000.0
13573,7958292.0,27285270.0,846250.0,,,,27285270.0,1711509.0,5807758.0,13107307.0,21477512.0
1849635,,,,,,,,,,,
892450,,,,,,,,,,,
1632790,1340000000.0,4929100000.0,305600000.0,,,700000.0,4929100000.0,777800000.0,4599500000.0,-25000000.0,329600000.0
1847584,152125000.0,184288000.0,62328000.0,89631512.0,13773000.0,0.0,184288000.0,92523000.0,99410000.0,-245914000.0,-224259000.0
1331284,,,,,,,,,,,
1409493,,17523019000.0,269090000.0,500000000.0,230556760.0,2306000.0,17523019000.0,,13743633000.0,3881894000.0,3779386000.0
1444406,,,,,,,,,,,
1641398,11979193.0,25135119.0,998717.0,200000000.0,29176026.0,2918.0,25135119.0,3188666.0,3222364.0,951773.0,21912755.0
1462056,9232000.0,54469000.0,6076000.0,36000000.0,18614905.0,5000.0,54469000.0,36374000.0,58525000.0,-14639000.0,-6840000.0
1840233,20590000.0,36317000.0,19238000.0,126000000.0,973898.0,,36317000.0,22155000.0,41602000.0,-85086000.0,-83287000.0
1339688,,,,,,,,,,,
1326190,230257209.0,245115213.0,115917807.0,200000000.0,37142946.0,3697.0,245115213.0,12020447.0,19238890.0,-186420599.0,225876000.0
908255,6167000000.0,16029000000.0,1650000000.0,390000000.0,283575876.0,3000000.0,16029000000.0,3810000000.0,9305000000.0,6296000000.0,6428000000.0
1541884,190553.0,389204.0,185126.0,120000000.0,4084916.0,4085.0,389204.0,1730413.0,9234342.0,-36511730.0,-8845138.0
1647705,,,,,,,,,,,
1109138,261918000.0,287908000.0,105815000.0,100000000.0,45365354.0,171000.0,287908000.0,57384000.0,60644000.0,58494000.0,227264000.0
1524223,108758000.0,156085000.0,57635000.0,300000000.0,16989943.0,170000.0,156085000.0,49702000.0,80328000.0,-28826000.0,82957000.0
1766016,0.0,0.0,0.0,75000000.0,32417002.0,3241.0,0.0,429.0,429.0,-91580.0,-429.0
1401835,381442.0,1025078.0,346816.0,300000000.0,97290810.0,97291.0,1025078.0,65922.0,65922.0,-11592128.0,959156.0
1676047,314188.0,9927419.0,151993.0,250000000.0,6256770.0,6257.0,9927419.0,2568606.0,2815473.0,-11835105.0,7111946.0
1331757,,64912526000.0,,,,,64912526000.0,,61355641000.0,1408245000.0,3556885000.0
1020214,183431000.0,221415000.0,36594000.0,225000000.0,168170000.0,168000.0,221415000.0,59974000.0,117609000.0,-909968000.0,103806000.0
104894,,2409818000.0,7697000.0,100000000.0,84409000.0,844000.0,2409818000.0,,1088709000.0,,1320787000.0
1785592,271275.0,130952322.0,171540.0,50000000.0,3370388.0,337.0,130952322.0,170510.0,4121253.0,-3714227.0,2069000.0
72162,171164000.0,548150000.0,137039000.0,150000000.0,48803000.0,6098000.0,548150000.0,27507000.0,,257875000.0,311877000.0
1596856,522707229.0,641960712.0,284489282.0,1000000000.0,136326020.0,136326.0,641960712.0,316889986.0,347175752.0,-498000567.0,295926876.0
1402829,235402000.0,414189000.0,1589000.0,50000000.0,31171804.0,312000.0,414189000.0,180613000.0,254695000.0,-17000000.0,
1835972,21965.0,116532.0,,,,,116532.0,88256.0,88256.0,-1724.0,28276.0
1773086,64620.0,69131609.0,,,,1336.0,69131609.0,236185.0,5299375.0,-2340201.0,5000004.0
731012,572403000.0,785031000.0,,100000000.0,75798000.0,758000.0,785031000.0,162260000.0,,200893000.0,480461000.0
1609809,268777000.0,342940000.0,116049000.0,200000000.0,91459239.0,91000.0,342940000.0,46415000.0,168190000.0,-548776000.0,174750000.0
1830063,375453.0,375453.0,,,9487500.0,949.0,375453.0,355453.0,355453.0,-5000.0,20000.0
1589061,,,,,,,,,,,
1615222,,444578000.0,4642000.0,1000000000.0,13640000.0,136000.0,444578000.0,,263286000.0,-127686000.0,177896000.0
1836337,25000.0,654750.0,,,,,654750.0,636750.0,636750.0,-7000.0,18000.0
1844635,,,,,,,,,,,0.0
11544,,28606913000.0,2372366000.0,750000000.0,177825150.0,70535000.0,28606913000.0,,22281116000.0,8348381000.0,6310802000.0
1000184,,,,,,,,,,,
1693853,114552000.0,1467763000.0,15517000.0,,,,1467763000.0,168490000.0,1457702000.0,,10061000.0
1259429,,,,,,,,,,,225426526.0
1868941,,,37572000.0,,,,,,,,
1113513,508115.0,1020239.0,350923.0,100000000.0,28389493.0,28390.0,1020239.0,1900260.0,8423459.0,-241184315.0,-7403220.0
1880438,,,,,,,,,,,-20319000.0
1504764,,,,,,,,,,,
1845550,,,0.0,,,,,,,,0.0
1799858,,18.0,,,,,,,,,18.0
912603,401030000.0,1277533000.0,7258000.0,,,,1277533000.0,213420000.0,588985000.0,658710000.0,684582000.0
1512762,767479000.0,841649000.0,541158000.0,300000000.0,72513348.0,7000.0,841649000.0,145653000.0,560675000.0,-762754000.0,280974000.0
1576914,75527000.0,173549000.0,43999000.0,,605100000.0,67376000.0,173549000.0,36590000.0,50427000.0,75381000.0,123117000.0
1754323,34763945.0,106183267.0,8400000.0,300000000.0,45777318.0,76296.0,106183267.0,33489750.0,33489750.0,-28234492.0,72805544.0
1534708,12841000.0,31732000.0,836000.0,35000000.0,10382015.0,1000.0,31732000.0,30259000.0,32840000.0,-54094000.0,-1108000.0
1260968,,1021998000.0,135691000.0,75000000.0,11974530.0,120000.0,1021998000.0,,825633000.0,119853000.0,
930420,338892000.0,479049000.0,103486000.0,250000000.0,72600000.0,726000.0,479049000.0,108166000.0,299114000.0,388645000.0,179935000.0
1494582,329049317.0,640707426.0,44665972.0,,,,640707426.0,33870249.0,114114020.0,-42665616.0,381566257.0
1290900,310537000.0,454373000.0,,60000000.0,31249811.0,313000.0,454373000.0,164887000.0,359003000.0,-97356000.0,95370000.0
1108046,,,,,,,,,,,
1534675,285161000.0,530112000.0,67668000.0,100000000.0,46117631.0,5000.0,530112000.0,94056000.0,321570000.0,29926000.0,207982000.0
1838937,,,,4019399769.0,302844851.0,,,,,,
912615,1223332000.0,3546345000.0,395635000.0,200000000.0,97815985.0,10000.0,3546345000.0,906132000.0,2068987000.0,1475108000.0,1477358000.0
1463172,1275973000.0,2157279000.0,405430000.0,400000000.0,117500000.0,1174000.0,2157279000.0,692642000.0,1725448000.0,-916883000.0,431831000.0
1758057,500810000.0,510351000.0,208944000.0,,323936240.0,,510351000.0,16590000.0,361610000.0,-584501000.0,148741000.0
1091907,726852000.0,1297322000.0,462102000.0,,,,1297322000.0,497474000.0,913328000.0,-56327000.0,383994000.0
1049606,101246000.0,184045000.0,70637000.0,,12451157.0,124000.0,184045000.0,13150000.0,,111545000.0,167656000.0
1609253,329000000.0,3074000000.0,28000000.0,200000000.0,83319660.0,1000000.0,3074000000.0,473000000.0,,-123000000.0,1138000000.0
1042046,,73710000000.0,1665000000.0,200000000.0,,86000000.0,73710000000.0,,66921000000.0,,6789000000.0
1526113,,3967014000.0,124245000.0,250000000.0,89614601.0,2227000.0,3967014000.0,,2412735000.0,-896547000.0,1532519000.0
1069308,6441029.0,14613688.0,5761568.0,150000000.0,13233137.0,1324.0,14613688.0,6145546.0,6389354.0,-99135961.0,8224334.0
1876588,526000000.0,1949200000.0,27400000.0,,,,1949200000.0,226200000.0,458700000.0,,1490555000.0
1082027,21596.0,21596.0,21596.0,200000000.0,127838231.0,12784.0,21596.0,5410090.0,5410090.0,-14414452.0,
78890,1814800000.0,5135600000.0,620900000.0,100000000.0,49500000.0,49500000.0,5135600000.0,1336200000.0,4933100000.0,407500000.0,128800000.0
1767057,,44971809.0,,,,,,,65127.0,,
1442620,26611814.0,,10839024.0,20000000.0,8416721.0,813150.0,36363806.0,16352367.0,17526885.0,-29538302.0,17373708.0
1105101,46525000.0,57023000.0,45702000.0,,11052000.0,,57023000.0,2923000.0,2926000.0,-232254000.0,54097000.0
1674862,1381000000.0,6742000000.0,335000000.0,,,,6742000000.0,585000000.0,,,3122000000.0
1450704,6203095.0,42300490.0,309404.0,41666667.0,11255967.0,11256.0,42300490.0,3559564.0,16251466.0,-30204992.0,15409477.0
885550,,7489000000.0,16000000.0,80000000.0,17092432.0,200000.0,7489000000.0,,5186500000.0,2138800000.0,2302500000.0
1620533,203186000.0,1145348000.0,146873000.0,,,,1145348000.0,109705000.0,710855000.0,12209000.0,407321000.0
1824884,1098228.0,92636908.0,1000730.0,,,55.0,92636908.0,70680.0,1227192.0,-565298.0,-120284.0
1450923,,2652891000.0,,,146200000.0,,,,379000.0,,2652512000.0
1025996,,10000708000.0,731991000.0,280000000.0,116035827.0,1160000.0,10000708000.0,,4723387000.0,-103133000.0,5029943000.0
1495584,,,,,,,,,,,
1624658,37249000.0,38931000.0,35042000.0,125000000.0,50821361.0,51000.0,38931000.0,6122000.0,16362000.0,-197789000.0,22569000.0
1279695,,,,300000000.0,177611854.0,,,,,,
1711269,1624300000.0,27114800000.0,144900000.0,600000000.0,226836670.0,7080000000.0,27114800000.0,2355800000.0,,1702800000.0,8733400000.0
1754068,361317000.0,370821000.0,122661000.0,150000000.0,65106873.0,7000.0,370821000.0,12294000.0,17757000.0,-125103000.0,353064000.0
1092699,271356000.0,526458000.0,149692000.0,110000000.0,37100467.0,37000.0,526458000.0,80132000.0,105737000.0,93490000.0,420721000.0
1500305,74884.0,355227.0,1265.0,500000000.0,7785877.0,778.0,355227.0,230159.0,300159.0,-3100629.0,
51011,65016.0,65016.0,65016.0,100000000.0,39999942.0,500000.0,65016.0,34778.0,,-469762.0,30238.0
890821,2279170.0,4096891.0,,100000000.0,10095109.0,100951.0,4096891.0,681250.0,681250.0,-11759557.0,3415641.0
805676,,9279021000.0,370474000.0,20000000.0,17623163.0,460687000.0,9279021000.0,,8238765000.0,704764000.0,
1341726,2828000.0,15327088.0,2558646.0,1500000000.0,1268240346.0,1268240.0,15327088.0,13583201.0,13583201.0,-58340161.0,1743887.0
1615780,101926.0,373819.0,,100000000.0,45920000.0,45920.0,373819.0,1866036.0,1996294.0,-2496953.0,-1622475.0
87050,14650000.0,16572000.0,10473000.0,25000000.0,11504665.0,12000.0,16572000.0,4210000.0,4682000.0,-196158000.0,15113000.0
1079282,251693.0,3298627.0,204545.0,200000000.0,121270171.0,12127.0,3298627.0,1394060.0,2478801.0,-2067331.0,819826.0
813716,942442.0,1311150.0,108147.0,100000000.0,4720417.0,4720.0,1311150.0,38052193.0,42009251.0,-77929672.0,-40698101.0
1501078,,524548000.0,36466000.0,100000000.0,,65000.0,524548000.0,,435132000.0,80315000.0,89416000.0
1858685,19576000.0,24138000.0,8080000.0,300000000.0,8000000.0,8000.0,24138000.0,4420000.0,18310000.0,-41166000.0,5828000.0
1839839,168212502.0,873478745.0,45255000.0,825000000.0,66145633.0,6615.0,873478745.0,95102420.0,732605920.0,-48205174.0,140874000.0
1520006,261629000.0,3687280000.0,57916000.0,160000000.0,116847003.0,1169000.0,3687280000.0,290936000.0,,-741705000.0,1286530000.0
1399352,179626.0,470779.0,33.0,1000000000.0,508674682.0,508675.0,470779.0,7222110.0,7259691.0,-55830210.0,-6788912.0
703604,143062000.0,256304000.0,28393000.0,35000000.0,9287625.0,9288000.0,256304000.0,97995000.0,133882000.0,101609000.0,155248000.0
1868912,28911000.0,39099000.0,13938000.0,,,,39099000.0,10650000.0,107143000.0,,-233559000.0
1833908,9128.0,1560666.0,8335.0,80000000.0,4441582.0,444.0,1560666.0,4998930.0,4998930.0,-8014858.0,-3438264.0
1498547,,4459609000.0,121385000.0,490000000.0,362001968.0,3620000.0,4459609000.0,,2261183000.0,,2198426000.0
1872356,2738496.0,3193175.0,2333117.0,,,,3193175.0,665308.0,665308.0,-8223407.0,2527867.0
22444,2169205000.0,4016668000.0,,200000000.0,,1290000.0,4016668000.0,613199000.0,2081769000.0,1857513000.0,1934687000.0
1466593,234832000.0,2578354000.0,1163000.0,50000000.0,,207349000.0,2578354000.0,436786000.0,,257878000.0,870966000.0
1664106,72543000.0,80640000.0,70075000.0,175000000.0,31775748.0,3000.0,80640000.0,6152000.0,19213000.0,-99991000.0,61427000.0
1085392,916617000.0,15042965000.0,52307000.0,1000.0,,0.0,15042965000.0,1595614000.0,,912787000.0,4139882000.0
1117171,63170406.0,142767079.0,11681750.0,500000000.0,79310249.0,79310.0,142767079.0,73708520.0,90360251.0,-183984311.0,52399093.0
1817868,5300.0,258099.0,5300.0,,,,258099.0,234099.0,234099.0,-1000.0,24000.0
1346610,65023000.0,69762000.0,3722000.0,6000000000.0,,60000.0,69762000.0,6777000.0,9526000.0,5838000.0,60236000.0
23197,281909000.0,946595000.0,30934000.0,100000000.0,40059977.0,4006000.0,946595000.0,179700000.0,483311000.0,330236000.0,463284000.0
1032033,,30770423000.0,4455292000.0,1125000000.0,456700000.0,91346000.0,30770423000.0,,28207588000.0,1722365000.0,
1066194,74399000.0,93951000.0,54203000.0,50000000.0,,31000.0,93951000.0,46836000.0,53153000.0,-334418000.0,40798000.0
33185,2478300000.0,9611800000.0,1684600000.0,300000000.0,189300000.0,236600000.0,9611800000.0,2483100000.0,6401500000.0,4185400000.0,3168400000.0
56679,1315586000.0,2863467000.0,694128000.0,150000000.0,74911000.0,,2863467000.0,635410000.0,1568473000.0,774303000.0,1293187000.0
1693011,150979000.0,169363000.0,28040000.0,200000000.0,23384969.0,2000.0,169363000.0,9973000.0,11260000.0,-91076000.0,158103000.0
1654672,,9503533.0,,500000000.0,88461200.0,8.0,9503533.0,2773936.0,2773936.0,-14567489.0,6729597.0
1519751,2208500000.0,7358700000.0,419100000.0,750000000.0,184100000.0,1800000.0,7358700000.0,1345100000.0,4583200000.0,2180200000.0,2775500000.0
726958,744778000.0,4396987000.0,388946000.0,,,48855000.0,4396987000.0,581826000.0,2503398000.0,1844734000.0,1893589000.0
1592000,651400000.0,8550900000.0,39600000.0,,,,8550900000.0,888000000.0,,,
1564708,3596000000.0,15094000000.0,1562000000.0,,,,15094000000.0,2861000000.0,,-2976000000.0,8131000000.0
1631596,,4965612000.0,110832000.0,300000000.0,59519754.0,556000.0,4965612000.0,,3920206000.0,-65698000.0,1043554000.0
1826814,200526.0,668640.0,200526.0,,,,668640.0,650002.0,650002.0,-6362.0,18638.0
1568162,,3607967000.0,102860000.0,300000000.0,108837209.0,1088000.0,3607967000.0,,1908368000.0,-1055680000.0,1669077000.0
1600033,160289000.0,480905000.0,35439000.0,250000000.0,51240997.0,497000.0,480905000.0,66680000.0,216303000.0,-505275000.0,264602000.0
1676238,133958000.0,171394000.0,28509000.0,98500000.0,19498295.0,0.0,171394000.0,101132000.0,103439000.0,-138242000.0,-108507000.0
1537917,15192006.0,15808532.0,13487688.0,300000000.0,130172441.0,13019.0,15808532.0,4612111.0,6643030.0,-129612312.0,9165502.0
700764,435760.0,1067863.0,192337.0,300000000.0,28037713.0,28038.0,1067863.0,3870426.0,4189226.0,-98655239.0,-3121363.0
1421461,135788000.0,550188000.0,19515000.0,40000000.0,,13000.0,550188000.0,67217000.0,138929000.0,-245591000.0,411259000.0
1825024,227290000.0,235873000.0,43938000.0,,,,235873000.0,190298000.0,195008000.0,-138516000.0,-143258000.0
839087,22268000.0,50376000.0,6819000.0,250000000.0,185244299.0,185000.0,50376000.0,31699000.0,,-57002000.0,5085000.0
1830180,71264000.0,91210000.0,58452000.0,500000000.0,21416436.0,1000.0,91210000.0,23224000.0,151965000.0,-421933000.0,-414447000.0
1297989,609278000.0,1247857000.0,218530000.0,100000000.0,38968052.0,39000.0,1247857000.0,221078000.0,528685000.0,641379000.0,719172000.0
1874944,311364000.0,587252000.0,218484000.0,,,,587252000.0,258230000.0,392123000.0,-577091000.0,-576850000.0
1814215,2521450.0,336842581.0,2245798.0,,,,336842581.0,334129.0,49006778.0,-46380733.0,-46379897.0
1444192,30198000.0,30303000.0,26546000.0,,,162196000.0,30303000.0,2248000.0,4588000.0,-140372000.0,25715000.0
1873835,532236.0,539597.0,391086.0,20000000.0,3375000.0,338.0,539597.0,5270181.0,5270181.0,-5371655.0,-4730584.0
1830029,504774.0,504774.0,,100000000.0,6900000.0,690.0,504774.0,480300.0,480300.0,-526.0,24474.0
883241,2397724000.0,8012838000.0,1023074000.0,400000000.0,,1526000.0,8012838000.0,2171383000.0,3125940000.0,3954542000.0,4882252000.0
766704,,32483642000.0,1545046000.0,700000000.0,419124469.0,418691000.0,32483642000.0,,15258580000.0,8327598000.0,15972719000.0
777917,,208308100000.0,426979000.0,1000000.0,250000.0,2500000.0,208308100000.0,,204260384000.0,1772398000.0,4047716000.0
1580149,11903476.0,13459725.0,,800000000.0,13916164.0,1391.0,13459725.0,322428.0,384928.0,-90360109.0,13074797.0
4127,2575200000.0,5419800000.0,617200000.0,525000000.0,233400000.0,41200000.0,5419800000.0,507600000.0,1004900000.0,5246700000.0,4414900000.0
1130166,35469000.0,36802000.0,33406000.0,100000000.0,6246896.0,6000.0,36802000.0,2486000.0,3543000.0,-366072000.0,33259000.0
791963,,2713903000.0,35424000.0,,,39333000.0,2713903000.0,,2028235000.0,601406000.0,685668000.0
823768,3540000000.0,29345000000.0,553000000.0,1500000000.0,630282461.0,6000000.0,29345000000.0,3553000000.0,21891000000.0,11159000000.0,7452000000.0
1829427,0.0,419962.0,0.0,,,,419962.0,422967.0,422967.0,-28005.0,-3005.0
1518715,,7237091000.0,58049000.0,160000000.0,21796904.0,278505000.0,7237091000.0,,6519341000.0,403888000.0,717750000.0
1463361,100866000.0,156319000.0,17807000.0,300000000.0,53253213.0,5000.0,156319000.0,14463000.0,73439000.0,-339299000.0,82880000.0
